{ questions: [{prompt: '134 + 864  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46517, a: 134 , b: 864 , c: 998 }}, 
{ questions: [{prompt: '474 + 423  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 29347, a: 474 , b: 423 , c: 897 }}, 
{ questions: [{prompt: '753 + 114  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1607, a: 753 , b: 114 , c: 867 }}, 
{ questions: [{prompt: '552 + 331  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 22906, a: 552 , b: 331 , c: 883 }}, 
{ questions: [{prompt: '511 + 234  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15151, a: 511 , b: 234 , c: 745 }}, 
{ questions: [{prompt: '573 + 324  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 22223, a: 573 , b: 324 , c: 897 }}, 
{ questions: [{prompt: '177 + 612  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39121, a: 177 , b: 612 , c: 789 }}, 
{ questions: [{prompt: '443 + 335  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23703, a: 443 , b: 335 , c: 778 }}, 
{ questions: [{prompt: '114 + 723  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43558, a: 114 , b: 723 , c: 837 }}, 
{ questions: [{prompt: '356 + 643  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41463, a: 356 , b: 643 , c: 999 }}, 
{ questions: [{prompt: '745 + 114  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1604, a: 745 , b: 114 , c: 859 }}, 
{ questions: [{prompt: '125 + 563  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38207, a: 125 , b: 563 , c: 688 }}, 
{ questions: [{prompt: '351 + 136  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 5809, a: 351 , b: 136 , c: 487 }}, 
{ questions: [{prompt: '735 + 212  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 11171, a: 735 , b: 212 , c: 947 }}, 
{ questions: [{prompt: '243 + 126  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 4017, a: 243 , b: 126 , c: 369 }}, 
{ questions: [{prompt: '324 + 435  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30752, a: 324 , b: 435 , c: 759 }}, 
{ questions: [{prompt: '371 + 624  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40286, a: 371 , b: 624 , c: 995 }}, 
{ questions: [{prompt: '572 + 417  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28614, a: 572 , b: 417 , c: 989 }}, 
{ questions: [{prompt: '123 + 353  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25425, a: 123 , b: 353 , c: 476 }}, 
{ questions: [{prompt: '131 + 554  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 37787, a: 131 , b: 554 , c: 685 }}, 
{ questions: [{prompt: '452 + 133  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 5174, a: 452 , b: 133 , c: 585 }}, 
{ questions: [{prompt: '263 + 612  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39166, a: 263 , b: 612 , c: 875 }}, 
{ questions: [{prompt: '722 + 164  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9241, a: 722 , b: 164 , c: 886 }}, 
{ questions: [{prompt: '115 + 183  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 10205, a: 115 , b: 183 , c: 298 }}, 
{ questions: [{prompt: '342 + 541  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36826, a: 342 , b: 541 , c: 883 }}, 
{ questions: [{prompt: '318 + 571  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38488, a: 318 , b: 571 , c: 889 }}, 
{ questions: [{prompt: '744 + 152  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 7937, a: 744 , b: 152 , c: 896 }}, 
{ questions: [{prompt: '264 + 532  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36129, a: 264 , b: 532 , c: 796 }}, 
{ questions: [{prompt: '114 + 343  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24430, a: 114 , b: 343 , c: 457 }}, 
{ questions: [{prompt: '213 + 625  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40321, a: 213 , b: 625 , c: 838 }}, 
{ questions: [{prompt: '424 + 142  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6484, a: 424 , b: 142 , c: 566 }}, 
{ questions: [{prompt: '122 + 875  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46606, a: 122 , b: 875 , c: 997 }}, 
{ questions: [{prompt: '435 + 112  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 699, a: 435 , b: 112 , c: 547 }}, 
{ questions: [{prompt: '231 + 247  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 16830, a: 231 , b: 247 , c: 478 }}, 
{ questions: [{prompt: '235 + 342  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24270, a: 235 , b: 342 , c: 577 }}, 
{ questions: [{prompt: '862 + 125  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3978, a: 862 , b: 125 , c: 987 }}, 
{ questions: [{prompt: '733 + 132  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 4973, a: 733 , b: 132 , c: 865 }}, 
{ questions: [{prompt: '217 + 222  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12832, a: 217 , b: 222 , c: 439 }}, 
{ questions: [{prompt: '565 + 333  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23399, a: 565 , b: 333 , c: 898 }}, 
{ questions: [{prompt: '363 + 531  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 35995, a: 363 , b: 531 , c: 894 }}, 
{ questions: [{prompt: '111 + 332  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 22969, a: 111 , b: 332 , c: 443 }}, 
{ questions: [{prompt: '713 + 221  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12723, a: 713 , b: 221 , c: 934 }}, 
{ questions: [{prompt: '574 + 423  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 29389, a: 574 , b: 423 , c: 997 }}, 
{ questions: [{prompt: '333 + 354  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25613, a: 333 , b: 354 , c: 687 }}, 
{ questions: [{prompt: '221 + 467  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33120, a: 221 , b: 467 , c: 688 }}, 
{ questions: [{prompt: '111 + 821  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45649, a: 111 , b: 821 , c: 932 }}, 
{ questions: [{prompt: '223 + 715  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43223, a: 223 , b: 715 , c: 938 }}, 
{ questions: [{prompt: '811 + 112  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 905, a: 811 , b: 112 , c: 923 }}, 
{ questions: [{prompt: '331 + 617  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39709, a: 331 , b: 617 , c: 948 }}, 
{ questions: [{prompt: '113 + 163  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9003, a: 113 , b: 163 , c: 276 }}, 
{ questions: [{prompt: '136 + 342  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24236, a: 136 , b: 342 , c: 478 }}, 
{ questions: [{prompt: '127 + 461  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32631, a: 127 , b: 461 , c: 588 }}, 
{ questions: [{prompt: '875 + 123  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3479, a: 875 , b: 123 , c: 998 }}, 
{ questions: [{prompt: '341 + 516  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 34714, a: 341 , b: 516 , c: 857 }}, 
{ questions: [{prompt: '515 + 252  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17261, a: 515 , b: 252 , c: 767 }}, 
{ questions: [{prompt: '116 + 442  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31202, a: 116 , b: 442 , c: 558 }}, 
{ questions: [{prompt: '125 + 754  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44818, a: 125 , b: 754 , c: 879 }}, 
{ questions: [{prompt: '167 + 722  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43498, a: 167 , b: 722 , c: 889 }}, 
{ questions: [{prompt: '514 + 165  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9316, a: 514 , b: 165 , c: 679 }}, 
{ questions: [{prompt: '542 + 226  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13949, a: 542 , b: 226 , c: 768 }}, 
{ questions: [{prompt: '163 + 814  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45556, a: 163 , b: 814 , c: 977 }}, 
{ questions: [{prompt: '226 + 231  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14210, a: 226 , b: 231 , c: 457 }}, 
{ questions: [{prompt: '143 + 434  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30564, a: 143 , b: 434 , c: 577 }}, 
{ questions: [{prompt: '224 + 611  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38956, a: 224 , b: 611 , c: 835 }}, 
{ questions: [{prompt: '311 + 511  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33825, a: 311 , b: 511 , c: 822 }}, 
{ questions: [{prompt: '211 + 126  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 4006, a: 211 , b: 126 , c: 337 }}, 
{ questions: [{prompt: '212 + 745  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44562, a: 212 , b: 745 , c: 957 }}, 
{ questions: [{prompt: '223 + 454  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32344, a: 223 , b: 454 , c: 677 }}, 
{ questions: [{prompt: '272 + 324  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 22117, a: 272 , b: 324 , c: 596 }}, 
{ questions: [{prompt: '311 + 634  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40939, a: 311 , b: 634 , c: 945 }}, 
{ questions: [{prompt: '263 + 615  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39559, a: 263 , b: 615 , c: 878 }}, 
{ questions: [{prompt: '337 + 311  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19591, a: 337 , b: 311 , c: 648 }}, 
{ questions: [{prompt: '245 + 452  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32110, a: 245 , b: 452 , c: 697 }}, 
{ questions: [{prompt: '243 + 726  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43797, a: 243 , b: 726 , c: 969 }}, 
{ questions: [{prompt: '713 + 251  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17115, a: 713 , b: 251 , c: 964 }}, 
{ questions: [{prompt: '562 + 317  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 21100, a: 562 , b: 317 , c: 879 }}, 
{ questions: [{prompt: '556 + 331  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 22910, a: 556 , b: 331 , c: 887 }}, 
{ questions: [{prompt: '621 + 377  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26987, a: 621 , b: 377 , c: 998 }}, 
{ questions: [{prompt: '234 + 435  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30732, a: 234 , b: 435 , c: 669 }}, 
{ questions: [{prompt: '614 + 124  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3659, a: 614 , b: 124 , c: 738 }}, 
{ questions: [{prompt: '667 + 222  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13063, a: 667 , b: 222 , c: 889 }}, 
{ questions: [{prompt: '425 + 472  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33290, a: 425 , b: 472 , c: 897 }}, 
{ questions: [{prompt: '512 + 381  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27034, a: 512 , b: 381 , c: 893 }}, 
{ questions: [{prompt: '311 + 224  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13484, a: 311 , b: 224 , c: 535 }}, 
{ questions: [{prompt: '217 + 731  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43903, a: 217 , b: 731 , c: 948 }}, 
{ questions: [{prompt: '131 + 668  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 42438, a: 131 , b: 668 , c: 799 }}, 
{ questions: [{prompt: '581 + 114  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1540, a: 581 , b: 114 , c: 695 }}, 
{ questions: [{prompt: '514 + 275  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19084, a: 514 , b: 275 , c: 789 }}, 
{ questions: [{prompt: '351 + 636  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41089, a: 351 , b: 636 , c: 987 }}, 
{ questions: [{prompt: '114 + 552  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 37572, a: 114 , b: 552 , c: 666 }}, 
{ questions: [{prompt: '272 + 322  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 21597, a: 272 , b: 322 , c: 594 }}, 
{ questions: [{prompt: '417 + 442  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31308, a: 417 , b: 442 , c: 859 }}, 
{ questions: [{prompt: '251 + 622  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39990, a: 251 , b: 622 , c: 873 }}, 
{ questions: [{prompt: '116 + 723  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43560, a: 116 , b: 723 , c: 839 }}, 
{ questions: [{prompt: '462 + 222  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12960, a: 462 , b: 222 , c: 684 }}, 
{ questions: [{prompt: '235 + 564  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38298, a: 235 , b: 564 , c: 799 }}, 
{ questions: [{prompt: '134 + 754  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44822, a: 134 , b: 754 , c: 888 }}, 
{ questions: [{prompt: '512 + 221  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12610, a: 512 , b: 221 , c: 733 }}, 
{ questions: [{prompt: '342 + 355  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25726, a: 342 , b: 355 , c: 697 }}, 
{ questions: [{prompt: '642 + 154  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8277, a: 642 , b: 154 , c: 796 }}, 
{ questions: [{prompt: '152 + 113  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 986, a: 152 , b: 113 , c: 265 }}, 
{ questions: [{prompt: '156 + 343  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24456, a: 156 , b: 343 , c: 499 }}, 
{ questions: [{prompt: '754 + 142  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6610, a: 754 , b: 142 , c: 896 }}, 
{ questions: [{prompt: '178 + 121  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2360, a: 178 , b: 121 , c: 299 }}, 
{ questions: [{prompt: '131 + 747  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44615, a: 131 , b: 747 , c: 878 }}, 
{ questions: [{prompt: '411 + 537  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36685, a: 411 , b: 537 , c: 948 }}, 
{ questions: [{prompt: '425 + 544  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 37225, a: 425 , b: 544 , c: 969 }}, 
{ questions: [{prompt: '445 + 313  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 20327, a: 445 , b: 313 , c: 758 }}, 
{ questions: [{prompt: '126 + 573  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38580, a: 126 , b: 573 , c: 699 }}, 
{ questions: [{prompt: '252 + 336  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23792, a: 252 , b: 336 , c: 588 }}, 
{ questions: [{prompt: '157 + 842  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46191, a: 157 , b: 842 , c: 999 }}, 
{ questions: [{prompt: '541 + 435  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30805, a: 541 , b: 435 , c: 976 }}, 
{ questions: [{prompt: '834 + 165  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9360, a: 834 , b: 165 , c: 999 }}, 
{ questions: [{prompt: '225 + 273  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 18917, a: 225 , b: 273 , c: 498 }}, 
{ questions: [{prompt: '447 + 322  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 21679, a: 447 , b: 322 , c: 769 }}, 
{ questions: [{prompt: '535 + 162  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8935, a: 535 , b: 162 , c: 697 }}, 
{ questions: [{prompt: '454 + 122  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2931, a: 454 , b: 122 , c: 576 }}, 
{ questions: [{prompt: '243 + 713  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43077, a: 243 , b: 713 , c: 956 }}, 
{ questions: [{prompt: '112 + 874  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46592, a: 112 , b: 874 , c: 986 }}, 
{ questions: [{prompt: '431 + 141  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6185, a: 431 , b: 141 , c: 572 }}, 
{ questions: [{prompt: '312 + 653  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41918, a: 312 , b: 653 , c: 965 }}, 
{ questions: [{prompt: '411 + 252  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17229, a: 411 , b: 252 , c: 663 }}, 
{ questions: [{prompt: '743 + 126  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 4122, a: 743 , b: 126 , c: 869 }}, 
{ questions: [{prompt: '246 + 153  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8016, a: 246 , b: 153 , c: 399 }}, 
{ questions: [{prompt: '547 + 432  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30352, a: 547 , b: 432 , c: 979 }}, 
{ questions: [{prompt: '345 + 131  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 4445, a: 345 , b: 131 , c: 476 }}, 
{ questions: [{prompt: '533 + 466  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33111, a: 533 , b: 466 , c: 999 }}, 
{ questions: [{prompt: '246 + 443  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31425, a: 246 , b: 443 , c: 689 }}, 
{ questions: [{prompt: '133 + 716  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43257, a: 133 , b: 716 , c: 849 }}, 
{ questions: [{prompt: '715 + 172  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9721, a: 715 , b: 172 , c: 887 }}, 
{ questions: [{prompt: '326 + 211  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 10510, a: 326 , b: 211 , c: 537 }}, 
{ questions: [{prompt: '343 + 221  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12523, a: 343 , b: 221 , c: 564 }}, 
{ questions: [{prompt: '523 + 161  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8747, a: 523 , b: 161 , c: 684 }}, 
{ questions: [{prompt: '313 + 411  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27347, a: 313 , b: 411 , c: 724 }}, 
{ questions: [{prompt: '311 + 437  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30931, a: 311 , b: 437 , c: 748 }}, 
{ questions: [{prompt: '145 + 641  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41177, a: 145 , b: 641 , c: 786 }}, 
{ questions: [{prompt: '132 + 136  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 5768, a: 132 , b: 136 , c: 268 }}, 
{ questions: [{prompt: '511 + 233  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14923, a: 511 , b: 233 , c: 744 }}, 
{ questions: [{prompt: '111 + 125  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3761, a: 111 , b: 125 , c: 236 }}, 
{ questions: [{prompt: '117 + 352  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25255, a: 117 , b: 352 , c: 469 }}, 
{ questions: [{prompt: '145 + 833  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46013, a: 145 , b: 833 , c: 978 }}, 
{ questions: [{prompt: '311 + 436  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30853, a: 311 , b: 436 , c: 747 }}, 
{ questions: [{prompt: '142 + 121  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2330, a: 142 , b: 121 , c: 263 }}, 
{ questions: [{prompt: '551 + 333  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23389, a: 551 , b: 333 , c: 884 }}, 
{ questions: [{prompt: '224 + 722  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43516, a: 224 , b: 722 , c: 946 }}, 
{ questions: [{prompt: '426 + 272  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 18851, a: 426 , b: 272 , c: 698 }}, 
{ questions: [{prompt: '111 + 581  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 38737, a: 111 , b: 581 , c: 692 }}, 
{ questions: [{prompt: '221 + 133  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 5083, a: 221 , b: 133 , c: 354 }}, 
{ questions: [{prompt: '181 + 414  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28092, a: 181 , b: 414 , c: 595 }}, 
{ questions: [{prompt: '281 + 415  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28317, a: 281 , b: 415 , c: 696 }}, 
{ questions: [{prompt: '158 + 831  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45940, a: 158 , b: 831 , c: 989 }}, 
{ questions: [{prompt: '438 + 251  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17040, a: 438 , b: 251 , c: 689 }}, 
{ questions: [{prompt: '535 + 352  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25379, a: 535 , b: 352 , c: 887 }}, 
{ questions: [{prompt: '632 + 122  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3013, a: 632 , b: 122 , c: 754 }}, 
{ questions: [{prompt: '454 + 323  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 21952, a: 454 , b: 323 , c: 777 }}, 
{ questions: [{prompt: '126 + 861  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46454, a: 126 , b: 861 , c: 987 }}, 
{ questions: [{prompt: '348 + 441  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31108, a: 348 , b: 441 , c: 789 }}, 
{ questions: [{prompt: '211 + 377  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26969, a: 211 , b: 377 , c: 588 }}, 
{ questions: [{prompt: '712 + 171  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9602, a: 712 , b: 171 , c: 883 }}, 
{ questions: [{prompt: '532 + 454  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32408, a: 532 , b: 454 , c: 986 }}, 
{ questions: [{prompt: '163 + 513  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 34209, a: 163 , b: 513 , c: 676 }}, 
{ questions: [{prompt: '165 + 234  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15060, a: 165 , b: 234 , c: 399 }}, 
{ questions: [{prompt: '184 + 812  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45477, a: 184 , b: 812 , c: 996 }}, 
{ questions: [{prompt: '416 + 381  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27030, a: 416 , b: 381 , c: 797 }}, 
{ questions: [{prompt: '242 + 345  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24790, a: 242 , b: 345 , c: 587 }}, 
{ questions: [{prompt: '552 + 246  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 16784, a: 552 , b: 246 , c: 798 }}, 
